EventID,Milliseconds,Voltage,NumRecords,EventSpan,MinVoltage,AvgVoltage,MaxVoltage,MaxMinDiff,FirstMinDiff,FirstVoltage,LastVoltage,AvgVoltageBeforeMin,AvgVoltageAfterMin,AvgDiffBeforeMin,AvgDiffAfterMin,MaxDiffBeforeMin,MaxDiffAfterMin,MaxVoltageBeforeMinMinusMin,MaxVoltageAfterMinMinusMin,VoltageSumBeforeMin,VoltageSumAfterMin,SumOfVoltageDiffsBeforeMin,SumOfVoltageDiffsAfterMin,DipLocation
2b44ed5c8957,0,11.034,8,9898,11.03,12.63,14.33,3.29,0.0,11.03,14.25,11.03,12.86,0.68,0.48,0.68,1.18,0.0,3.3,11.03,90.01,0.68,2.9,0.13
2b44ed5c8957,199,11.71382,8,9898,11.03,12.63,14.33,3.29,0.0,11.03,14.25,11.03,12.86,0.68,0.48,0.68,1.18,0.0,3.3,11.03,90.01,0.68,2.9,0.13
2b44ed5c8957,398,11.64226,8,9898,11.03,12.63,14.33,3.29,0.0,11.03,14.25,11.03,12.86,0.68,0.48,0.68,1.18,0.0,3.3,11.03,90.01,0.68,2.9,0.13
2b44ed5c8957,797,12.32208,8,9898,11.03,12.63,14.33,3.29,0.0,11.03,14.25,11.03,12.86,0.68,0.48,0.68,1.18,0.0,3.3,11.03,90.01,0.68,2.9,0.13
2b44ed5c8957,5699,12.2863,8,9898,11.03,12.63,14.33,3.29,0.0,11.03,14.25,11.03,12.86,0.68,0.48,0.68,1.18,0.0,3.3,11.03,90.01,0.68,2.9,0.13
2b44ed5c8957,6098,13.467039999999999,8,9898,11.03,12.63,14.33,3.29,0.0,11.03,14.25,11.03,12.86,0.68,0.48,0.68,1.18,0.0,3.3,11.03,90.01,0.68,2.9,0.13
2b44ed5c8957,6598,14.32576,8,9898,11.03,12.63,14.33,3.29,0.0,11.03,14.25,11.03,12.86,0.68,0.48,0.68,1.18,0.0,3.3,11.03,90.01,0.68,2.9,0.13
2b44ed5c8957,9898,14.2542,8,9898,11.03,12.63,14.33,3.29,0.0,11.03,14.25,11.03,12.86,0.68,0.48,0.68,1.18,0.0,3.3,11.03,90.01,0.68,2.9,0.13
e9d54500ce18,0,12.4652,9,10601,8.92,11.92,14.15,5.22,3.54,12.47,14.11,11.27,12.24,1.74,0.8,3.51,2.0,3.55,5.23,33.82,73.43,5.23,4.01,0.33
e9d54500ce18,4203,12.42942,9,10601,8.92,11.92,14.15,5.22,3.54,12.47,14.11,11.27,12.24,1.74,0.8,3.51,2.0,3.55,5.23,33.82,73.43,5.23,4.01,0.33
e9d54500ce18,4300,8.92298,9,10601,8.92,11.92,14.15,5.22,3.54,12.47,14.11,11.27,12.24,1.74,0.8,3.51,2.0,3.55,5.23,33.82,73.43,5.23,4.01,0.33
e9d54500ce18,4402,10.60464,9,10601,8.92,11.92,14.15,5.22,3.54,12.47,14.11,11.27,12.24,1.74,0.8,3.51,2.0,3.55,5.23,33.82,73.43,5.23,4.01,0.33
e9d54500ce18,4898,10.38996,9,10601,8.92,11.92,14.15,5.22,3.54,12.47,14.11,11.27,12.24,1.74,0.8,3.51,2.0,3.55,5.23,33.82,73.43,5.23,4.01,0.33
e9d54500ce18,5199,12.035839999999999,9,10601,8.92,11.92,14.15,5.22,3.54,12.47,14.11,11.27,12.24,1.74,0.8,3.51,2.0,3.55,5.23,33.82,73.43,5.23,4.01,0.33
e9d54500ce18,9402,12.143180000000001,9,10601,8.92,11.92,14.15,5.22,3.54,12.47,14.11,11.27,12.24,1.74,0.8,3.51,2.0,3.55,5.23,33.82,73.43,5.23,4.01,0.33
e9d54500ce18,9699,14.14686,9,10601,8.92,11.92,14.15,5.22,3.54,12.47,14.11,11.27,12.24,1.74,0.8,3.51,2.0,3.55,5.23,33.82,73.43,5.23,4.01,0.33
e9d54500ce18,10601,14.11108,9,10601,8.92,11.92,14.15,5.22,3.54,12.47,14.11,11.27,12.24,1.74,0.8,3.51,2.0,3.55,5.23,33.82,73.43,5.23,4.01,0.33
b3054ba76ada,0,13.96796,5,10000,13.97,14.54,14.79,0.82,0.0,13.97,14.76,13.97,14.68,0.82,0.25,0.82,0.39,-0.0,0.82,13.97,58.73,0.82,0.75,0.2
b3054ba76ada,2699,14.7909,5,10000,13.97,14.54,14.79,0.82,0.0,13.97,14.76,13.97,14.68,0.82,0.25,0.82,0.39,-0.0,0.82,13.97,58.73,0.82,0.75,0.2
b3054ba76ada,5297,14.7909,5,10000,13.97,14.54,14.79,0.82,0.0,13.97,14.76,13.97,14.68,0.82,0.25,0.82,0.39,-0.0,0.82,13.97,58.73,0.82,0.75,0.2
b3054ba76ada,5500,14.39732,5,10000,13.97,14.54,14.79,0.82,0.0,13.97,14.76,13.97,14.68,0.82,0.25,0.82,0.39,-0.0,0.82,13.97,58.73,0.82,0.75,0.2
b3054ba76ada,10000,14.755120000000002,5,10000,13.97,14.54,14.79,0.82,0.0,13.97,14.76,13.97,14.68,0.82,0.25,0.82,0.39,-0.0,0.82,13.97,58.73,0.82,0.75,0.2
5eee70fbe53a,0,12.6441,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,398,12.6441,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,500,12.89456,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,699,12.57254,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,1898,12.67988,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,3500,12.39364,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,3598,12.17896,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,3699,10.3184,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,3801,10.81932,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,3898,10.53308,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,4000,10.890880000000001,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,4297,11.10556,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,4500,13.5386,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,4598,12.67988,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,4699,13.03768,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,6398,13.467039999999999,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,7000,14.003739999999999,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,8898,13.96796,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
5eee70fbe53a,10398,14.504660000000001,19,10398,10.32,12.47,14.5,4.19,2.33,12.64,14.5,12.29,12.6,0.44,0.61,1.86,2.43,2.57,4.18,98.33,138.55,3.54,6.06,0.42
2248cfa2283a,0,13.64594,7,9914,13.65,14.84,15.36,1.72,0.0,13.65,15.18,13.65,15.04,1.47,0.49,1.47,0.72,-0.0,1.71,13.65,90.21,1.47,2.45,0.14
2248cfa2283a,4800,15.11292,7,9914,13.65,14.84,15.36,1.72,0.0,13.65,15.18,13.65,15.04,1.47,0.49,1.47,0.72,-0.0,1.71,13.65,90.21,1.47,2.45,0.14
2248cfa2283a,5402,14.64778,7,9914,13.65,14.84,15.36,1.72,0.0,13.65,15.18,13.65,15.04,1.47,0.49,1.47,0.72,-0.0,1.71,13.65,90.21,1.47,2.45,0.14
2248cfa2283a,5500,15.36338,7,9914,13.65,14.84,15.36,1.72,0.0,13.65,15.18,13.65,15.04,1.47,0.49,1.47,0.72,-0.0,1.71,13.65,90.21,1.47,2.45,0.14
2248cfa2283a,5800,14.68356,7,9914,13.65,14.84,15.36,1.72,0.0,13.65,15.18,13.65,15.04,1.47,0.49,1.47,0.72,-0.0,1.71,13.65,90.21,1.47,2.45,0.14
2248cfa2283a,6500,15.220260000000001,7,9914,13.65,14.84,15.36,1.72,0.0,13.65,15.18,13.65,15.04,1.47,0.49,1.47,0.72,-0.0,1.71,13.65,90.21,1.47,2.45,0.14
2248cfa2283a,9914,15.184479999999999,7,9914,13.65,14.84,15.36,1.72,0.0,13.65,15.18,13.65,15.04,1.47,0.49,1.47,0.72,-0.0,1.71,13.65,90.21,1.47,2.45,0.14
3a0ebc572dea,0,14.54044,8,9899,14.18,14.41,14.61,0.43,0.36,14.54,14.29,14.36,14.42,0.34,0.33,0.36,0.43,0.36,0.43,28.72,86.53,0.68,1.65,0.25
3a0ebc572dea,1399,14.18264,8,9899,14.18,14.41,14.61,0.43,0.36,14.54,14.29,14.36,14.42,0.34,0.33,0.36,0.43,0.36,0.43,28.72,86.53,0.68,1.65,0.25
3a0ebc572dea,2301,14.504660000000001,8,9899,14.18,14.41,14.61,0.43,0.36,14.54,14.29,14.36,14.42,0.34,0.33,0.36,0.43,0.36,0.43,28.72,86.53,0.68,1.65,0.25
3a0ebc572dea,3399,14.32576,8,9899,14.18,14.41,14.61,0.43,0.36,14.54,14.29,14.36,14.42,0.34,0.33,0.36,0.43,0.36,0.43,28.72,86.53,0.68,1.65,0.25
3a0ebc572dea,4199,14.612,8,9899,14.18,14.41,14.61,0.43,0.36,14.54,14.29,14.36,14.42,0.34,0.33,0.36,0.43,0.36,0.43,28.72,86.53,0.68,1.65,0.25
3a0ebc572dea,7399,14.18264,8,9899,14.18,14.41,14.61,0.43,0.36,14.54,14.29,14.36,14.42,0.34,0.33,0.36,0.43,0.36,0.43,28.72,86.53,0.68,1.65,0.25
3a0ebc572dea,8199,14.612,8,9899,14.18,14.41,14.61,0.43,0.36,14.54,14.29,14.36,14.42,0.34,0.33,0.36,0.43,0.36,0.43,28.72,86.53,0.68,1.65,0.25
3a0ebc572dea,9899,14.289979999999998,8,9899,14.18,14.41,14.61,0.43,0.36,14.54,14.29,14.36,14.42,0.34,0.33,0.36,0.43,0.36,0.43,28.72,86.53,0.68,1.65,0.25
2590d58bfd70,0,14.4331,7,9914,14.15,14.32,14.43,0.29,0.29,14.43,14.43,14.34,14.3,0.1,0.26,0.29,0.29,0.28,0.28,43.01,57.2,0.29,0.79,0.43
2590d58bfd70,402,14.4331,7,9914,14.15,14.32,14.43,0.29,0.29,14.43,14.43,14.34,14.3,0.1,0.26,0.29,0.29,0.28,0.28,43.01,57.2,0.29,0.79,0.43
2590d58bfd70,500,14.14686,7,9914,14.15,14.32,14.43,0.29,0.29,14.43,14.43,14.34,14.3,0.1,0.26,0.29,0.29,0.28,0.28,43.01,57.2,0.29,0.79,0.43
2590d58bfd70,2199,14.14686,7,9914,14.15,14.32,14.43,0.29,0.29,14.43,14.43,14.34,14.3,0.1,0.26,0.29,0.29,0.28,0.28,43.01,57.2,0.29,0.79,0.43
2590d58bfd70,2800,14.4331,7,9914,14.15,14.32,14.43,0.29,0.29,14.43,14.43,14.34,14.3,0.1,0.26,0.29,0.29,0.28,0.28,43.01,57.2,0.29,0.79,0.43
2590d58bfd70,3601,14.18264,7,9914,14.15,14.32,14.43,0.29,0.29,14.43,14.43,14.34,14.3,0.1,0.26,0.29,0.29,0.28,0.28,43.01,57.2,0.29,0.79,0.43
2590d58bfd70,9914,14.4331,7,9914,14.15,14.32,14.43,0.29,0.29,14.43,14.43,14.34,14.3,0.1,0.26,0.29,0.29,0.28,0.28,43.01,57.2,0.29,0.79,0.43
3e05215bbfd9,0,14.14686,6,10000,13.86,14.25,14.47,0.61,0.29,14.15,14.33,14.21,14.34,0.36,0.04,0.5,0.04,0.61,0.5,56.84,28.69,1.43,0.04,0.67
3e05215bbfd9,602,14.468879999999999,6,10000,13.86,14.25,14.47,0.61,0.29,14.15,14.33,14.21,14.34,0.36,0.04,0.5,0.04,0.61,0.5,56.84,28.69,1.43,0.04,0.67
3e05215bbfd9,5602,14.36154,6,10000,13.86,14.25,14.47,0.61,0.29,14.15,14.33,14.21,14.34,0.36,0.04,0.5,0.04,0.61,0.5,56.84,28.69,1.43,0.04,0.67
3e05215bbfd9,5899,13.86062,6,10000,13.86,14.25,14.47,0.61,0.29,14.15,14.33,14.21,14.34,0.36,0.04,0.5,0.04,0.61,0.5,56.84,28.69,1.43,0.04,0.67
3e05215bbfd9,7200,14.36154,6,10000,13.86,14.25,14.47,0.61,0.29,14.15,14.33,14.21,14.34,0.36,0.04,0.5,0.04,0.61,0.5,56.84,28.69,1.43,0.04,0.67
3e05215bbfd9,10000,14.32576,6,10000,13.86,14.25,14.47,0.61,0.29,14.15,14.33,14.21,14.34,0.36,0.04,0.5,0.04,0.61,0.5,56.84,28.69,1.43,0.04,0.67
ce9eda25fe03,0,12.50098,9,9902,9.82,12.7,14.72,4.9,2.68,12.5,14.61,11.7,13.5,0.96,1.38,2.22,3.04,2.68,4.9,46.78,67.48,3.82,5.51,0.44
ce9eda25fe03,3402,12.42942,9,9902,9.82,12.7,14.72,4.9,2.68,12.5,14.61,11.7,13.5,0.96,1.38,2.22,3.04,2.68,4.9,46.78,67.48,3.82,5.51,0.44
ce9eda25fe03,3699,12.035839999999999,9,9902,9.82,12.7,14.72,4.9,2.68,12.5,14.61,11.7,13.5,0.96,1.38,2.22,3.04,2.68,4.9,46.78,67.48,3.82,5.51,0.44
ce9eda25fe03,3800,9.81748,9,9902,9.82,12.7,14.72,4.9,2.68,12.5,14.61,11.7,13.5,0.96,1.38,2.22,3.04,2.68,4.9,46.78,67.48,3.82,5.51,0.44
ce9eda25fe03,4300,10.962439999999999,9,9902,9.82,12.7,14.72,4.9,2.68,12.5,14.61,11.7,13.5,0.96,1.38,2.22,3.04,2.68,4.9,46.78,67.48,3.82,5.51,0.44
ce9eda25fe03,4500,14.003739999999999,9,9902,9.82,12.7,14.72,4.9,2.68,12.5,14.61,11.7,13.5,0.96,1.38,2.22,3.04,2.68,4.9,46.78,67.48,3.82,5.51,0.44
ce9eda25fe03,4601,13.1808,9,9902,9.82,12.7,14.72,4.9,2.68,12.5,14.61,11.7,13.5,0.96,1.38,2.22,3.04,2.68,4.9,46.78,67.48,3.82,5.51,0.44
ce9eda25fe03,6800,14.719339999999999,9,9902,9.82,12.7,14.72,4.9,2.68,12.5,14.61,11.7,13.5,0.96,1.38,2.22,3.04,2.68,4.9,46.78,67.48,3.82,5.51,0.44
ce9eda25fe03,9902,14.612,9,9902,9.82,12.7,14.72,4.9,2.68,12.5,14.61,11.7,13.5,0.96,1.38,2.22,3.04,2.68,4.9,46.78,67.48,3.82,5.51,0.44
a0215b9ceafb,0,15.11292,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,274,14.755120000000002,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,575,15.07714,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,1274,15.11292,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,1676,14.719339999999999,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,2000,14.93402,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,2274,14.719339999999999,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,2676,15.07714,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,3758,14.82668,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,3981,15.220260000000001,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,4274,14.86246,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,5375,15.07714,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,5774,14.7909,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,6075,15.1487,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,6375,14.82668,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,7375,15.1487,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,7774,14.7909,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,8075,15.005579999999998,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,8477,14.755120000000002,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,8774,15.11292,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,9176,14.7909,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,9477,15.220260000000001,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,9774,14.93402,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
a0215b9ceafb,9977,15.291820000000001,24,9977,14.72,14.97,15.29,0.57,0.39,15.11,15.29,14.96,14.98,0.26,0.31,0.39,0.43,0.39,0.57,74.78,284.53,1.32,5.65,0.21
93e7d41d9aa2,0,14.64778,5,9899,14.36,14.69,15.01,0.64,0.29,14.65,14.54,14.64,14.77,0.48,0.47,0.64,0.47,0.54,0.65,43.91,29.55,1.43,0.47,0.6
93e7d41d9aa2,5875,14.89824,5,9899,14.36,14.69,15.01,0.64,0.29,14.65,14.54,14.64,14.77,0.48,0.47,0.64,0.47,0.54,0.65,43.91,29.55,1.43,0.47,0.6
93e7d41d9aa2,7098,14.36154,5,9899,14.36,14.69,15.01,0.64,0.29,14.65,14.54,14.64,14.77,0.48,0.47,0.64,0.47,0.54,0.65,43.91,29.55,1.43,0.47,0.6
93e7d41d9aa2,7399,15.005579999999998,5,9899,14.36,14.69,15.01,0.64,0.29,14.65,14.54,14.64,14.77,0.48,0.47,0.64,0.47,0.54,0.65,43.91,29.55,1.43,0.47,0.6
93e7d41d9aa2,9899,14.54044,5,9899,14.36,14.69,15.01,0.64,0.29,14.65,14.54,14.64,14.77,0.48,0.47,0.64,0.47,0.54,0.65,43.91,29.55,1.43,0.47,0.6
c989422bd3a7,0,12.25052,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
c989422bd3a7,3683,12.32208,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
c989422bd3a7,3781,12.035839999999999,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
c989422bd3a7,3882,10.1395,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
c989422bd3a7,3984,11.034,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
c989422bd3a7,4382,11.60648,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
c989422bd3a7,4484,12.035839999999999,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
c989422bd3a7,6183,12.07162,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
c989422bd3a7,8082,13.07346,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
c989422bd3a7,8683,14.18264,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
c989422bd3a7,9882,14.11108,11,9882,10.14,12.26,14.18,4.04,2.11,12.25,14.11,11.69,12.59,0.79,0.54,1.9,1.11,2.18,4.04,46.75,88.12,3.15,3.22,0.36
6c7694a314e4,0,12.93034,10,10000,9.28,12.34,14.68,5.4,3.65,12.93,14.47,11.94,12.61,1.26,0.84,3.33,1.68,3.65,5.4,47.75,75.65,5.05,4.22,0.4
6c7694a314e4,3203,12.93034,10,10000,9.28,12.34,14.68,5.4,3.65,12.93,14.47,11.94,12.61,1.26,0.84,3.33,1.68,3.65,5.4,47.75,75.65,5.05,4.22,0.4
6c7694a314e4,3402,12.608319999999999,10,10000,9.28,12.34,14.68,5.4,3.65,12.93,14.47,11.94,12.61,1.26,0.84,3.33,1.68,3.65,5.4,47.75,75.65,5.05,4.22,0.4
6c7694a314e4,3500,9.28078,10,10000,9.28,12.34,14.68,5.4,3.65,12.93,14.47,11.94,12.61,1.26,0.84,3.33,1.68,3.65,5.4,47.75,75.65,5.05,4.22,0.4
6c7694a314e4,3601,10.6762,10,10000,9.28,12.34,14.68,5.4,3.65,12.93,14.47,11.94,12.61,1.26,0.84,3.33,1.68,3.65,5.4,47.75,75.65,5.05,4.22,0.4
6c7694a314e4,4101,10.8551,10,10000,9.28,12.34,14.68,5.4,3.65,12.93,14.47,11.94,12.61,1.26,0.84,3.33,1.68,3.65,5.4,47.75,75.65,5.05,4.22,0.4
6c7694a314e4,4402,11.96428,10,10000,9.28,12.34,14.68,5.4,3.65,12.93,14.47,11.94,12.61,1.26,0.84,3.33,1.68,3.65,5.4,47.75,75.65,5.05,4.22,0.4
6c7694a314e4,7000,13.0019,10,10000,9.28,12.34,14.68,5.4,3.65,12.93,14.47,11.94,12.61,1.26,0.84,3.33,1.68,3.65,5.4,47.75,75.65,5.05,4.22,0.4
6c7694a314e4,7699,14.68356,10,10000,9.28,12.34,14.68,5.4,3.65,12.93,14.47,11.94,12.61,1.26,0.84,3.33,1.68,3.65,5.4,47.75,75.65,5.05,4.22,0.4
6c7694a314e4,10000,14.468879999999999,10,10000,9.28,12.34,14.68,5.4,3.65,12.93,14.47,11.94,12.61,1.26,0.84,3.33,1.68,3.65,5.4,47.75,75.65,5.05,4.22,0.4
5335e37dedc3,0,12.4652,14,10601,9.53,12.33,14.76,5.22,2.93,12.47,14.58,11.38,12.59,1.38,0.46,2.61,1.14,2.94,5.23,34.14,138.44,4.15,4.6,0.21
5335e37dedc3,3699,12.143180000000001,14,10601,9.53,12.33,14.76,5.22,2.93,12.47,14.58,11.38,12.59,1.38,0.46,2.61,1.14,2.94,5.23,34.14,138.44,4.15,4.6,0.21
5335e37dedc3,3800,9.531239999999999,14,10601,9.53,12.33,14.76,5.22,2.93,12.47,14.58,11.38,12.59,1.38,0.46,2.61,1.14,2.94,5.23,34.14,138.44,4.15,4.6,0.21
5335e37dedc3,3902,10.747760000000001,14,10601,9.53,12.33,14.76,5.22,2.93,12.47,14.58,11.38,12.59,1.38,0.46,2.61,1.14,2.94,5.23,34.14,138.44,4.15,4.6,0.21
5335e37dedc3,4000,11.14134,14,10601,9.53,12.33,14.76,5.22,2.93,12.47,14.58,11.38,12.59,1.38,0.46,2.61,1.14,2.94,5.23,34.14,138.44,4.15,4.6,0.21
